JAN,Type,商品名,国,産地,葡萄品種,生産年,容量 ml,希望小売価格,UMAP1,UMAP2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
4935919940658,Rose,ファンティーニ　チェラズオーロ　ダブルッツオ,イタリア,アブルッツォ,モンテプルチャーノ,2023,750.0,1900.0,3.6339433,2.5603793,-8.109201987644289,-3.932173312642655,-6.5733722543013675,-3.5887056263940944,-0.3648905749838982,1.8137077358704763,-0.5828402204028249,4.613419593914689
4935919961547,White,フェフェ　コンテ　トロザン　ブラン,イタリア,シュッド　ウェスト,ユニ　ブラン５０％、コロンバール５０％,2023,750.0,1300.0,5.1446104,1.7093905,-6.732974932171864,-0.07279476989813748,1.4887491798792303,-0.5531383807961691,1.439924891511265,-0.4661751318530488,1.5769267507544298,0.2800408528906347
4935919961554,Red,フェフェ　ヴァン　ド　フランス　ルージュ,フランス,ラングドック　ルション,グルナッシュ、シラー,2023,750.0,1250.0,2.4912171,3.5243237,-0.22185724028269826,-2.786061582323694,0.12993756239291218,-2.8465285455092997,-0.32075799827665347,-0.9150061041501405,0.8797095152931594,-0.23446840745840705
4935919961592,Red,シャトー　レ　ヴァレー　ルージュ,フランス,ボルドー,メルロ70％、カベルネ　ソーヴィニヨン30％,2022,750.0,1900.0,2.2708943,4.1325703,5.197475984224438,-3.801515813512528,1.692614891523182,-1.7186492580379689,-1.0808003728929214,-3.9032073704838988,2.581423102144924,0.7839692266046694
4935919962865,Red,ヴュー　シャトー　ルネサンス,フランス,ボルドー,メルロ70％、カベルネ　ソーヴィニヨン30％,2022,750.0,2000.0,2.770164,5.1542654,6.0460163822280855,-3.2628206803458903,1.609872786392764,-1.2077592712313785,-1.1601952974532974,-1.8718259176604364,0.7418421175046641,-0.5655078525060344
4935919980012,Spa,キシナウル　ヴェキ　スプマン　ブリュット,モルドバ,コドゥル,シャルドネ、フェテアスカ　レガーラ、アリゴテ,NV,750.0,1800.0,5.106805,2.9867065,-2.876446307638404,3.4485669741030396,3.0197079597874046,-2.611684879191003,-1.511580508860086,4.684151879881631,2.094664354772437,0.22559427347212457
4935919980029,Spa,キシナウル　ヴェキ　スプマン　デミセック,モルドバ,コドゥル,シャルドネ、フェテアスカ　レガーラ、アリゴテ,NV,750.0,1800.0,4.813069,3.964986,-1.2590660074027913,21.604301944702026,-6.854954030760642,-4.305930059681825,1.988017521157084,-2.080329031651075,4.2880244983356794,0.25689837306384716
4935919980043,White,ソーヴィニヨン　ブラン,モルドバ,モルドバ全域,ソーヴィニヨン　ブラン,2023,750.0,1400.0,5.7666197,2.3494442,-4.052829193508726,2.2951865535567095,6.604027120975018,0.7151955744000447,2.4948787945207025,2.3144989562798024,-0.2926177266381935,2.4478192848664118
4935919980050,White,リースリング　デ　ライン,モルドバ,モルドバ全域,リースリング,2023,750.0,1400.0,6.269597,2.4966347,-5.930306215405154,4.565059343397327,6.370456982534702,3.562805039459079,-3.767097938178807,0.9035125684181166,-6.660190075475548,-0.05671389802189214
4935919980067,White,シャルドネ,モルドバ,モルドバ全域,シャルドネ,2023,750.0,1400.0,3.923026,2.1474235,-7.333028192793292,-3.0942719912115835,-3.7152298815302482,-2.0722841264940195,0.17716755919248772,0.7051874275138659,0.21906189614884153,1.372923094994653
4935919980098,Red,カベルネ　ソーヴィニヨン,モルドバ,モルドバ全域,カベルネ　ソーヴィニヨン,2022,750.0,1400.0,3.4422498,2.8644693,-3.5641580080887,-3.9551832803339204,-8.49714430416342,-3.3223476144211452,-1.0039757719155,2.059404266115425,-1.251920323504922,5.1628074138910165
4935919980135,Red,インディヴィド　メルロ　カベルネ　ソーヴィニヨン,モルドバ,モルドバ全域,メルロ、カベルネ　ソーヴィニヨン,2021,750.0,1800.0,2.2080247,5.1169505,5.518986791583315,-1.9988563594069297,1.7228065156849954,0.052843379821862074,-1.8635244971022442,-2.1225629902223626,1.1673050372389397,1.7489142774365847
8410396780219,Red,テンプラニーリョ　ドラゴン　ビノ　デ　ラ　ティエラ,スペイン,カスティーリャ　イ　レオン,テンプラニーリョ,2021,750.0,1400.0,2.931888,3.5857687,0.21478198095996434,-2.9519181436555204,-1.927145793486185,-1.5530664768200364,-0.050249216129427336,0.17808152271127986,-0.22651605953572107,-0.4965025932113049
blendF,Rose,blendF,,,,,,,4.043456,3.9526029,0.6209339861732336,2.5902186078762175,2.766136971413125,-1.446322158701515,-4.17215131647911,-0.5720680443019508,-3.634498985770048,-1.4156787099610897
